date,time,location,growth
2020-10-06,258,Mid West,12160
2020-10-06,258,Mountain West,2698
2020-10-06,258,North East,4901
2020-10-06,258,Other,440
2020-10-06,258,Pacific West,2807
2020-10-06,258,South,10479
2020-10-06,258,South West,4744
2020-10-07,259,Mid West,13524
2020-10-07,259,Mountain West,3150
2020-10-07,259,North East,4280
2020-10-07,259,Other,409
2020-10-07,259,Pacific West,4056
2020-10-07,259,South,12189
2020-10-07,259,South West,7611
2020-10-08,260,Mid West,15603
2020-10-08,260,Mountain West,3685
2020-10-08,260,North East,4637
2020-10-08,260,Other,74
2020-10-08,260,Pacific West,5185
2020-10-08,260,South,15838
2020-10-08,260,South West,6195
2020-10-09,261,Mid West,19668
2020-10-09,261,Mountain West,4324
2020-10-09,261,North East,6968
2020-10-09,261,Other,533
2020-10-09,261,Pacific West,5338
2020-10-09,261,South,16901
2020-10-09,261,South West,5183
2020-10-10,262,Mid West,19097
2020-10-10,262,Mountain West,4570
2020-10-10,262,North East,6334
2020-10-10,262,Other,449
2020-10-10,262,Pacific West,5514
2020-10-10,262,South,15033
2020-10-10,262,South West,5753
2020-10-11,263,Mid West,22699
2020-10-11,263,Mountain West,4634
2020-10-11,263,North East,5815
2020-10-11,263,Other,375
2020-10-11,263,Pacific West,5354
2020-10-11,263,South,11280
2020-10-11,263,South West,5582
2020-10-12,264,Mid West,14987
2020-10-12,264,Mountain West,3505
2020-10-12,264,North East,4626
2020-10-12,264,Other,400
2020-10-12,264,Pacific West,4429
2020-10-12,264,South,15949
2020-10-12,264,South West,2935
2020-10-13,265,Mid West,14022
2020-10-13,265,Mountain West,3344
2020-10-13,265,North East,5853
2020-10-13,265,Other,266
2020-10-13,265,Pacific West,3698
2020-10-13,265,South,11076
2020-10-13,265,South West,3473
2020-10-14,266,Mid West,17159
2020-10-14,266,Mountain West,3754
2020-10-14,266,North East,6139
2020-10-14,266,Other,280
2020-10-14,266,Pacific West,4122
2020-10-14,266,South,12656
2020-10-14,266,South West,6981
2020-10-15,267,Mid West,22098
2020-10-15,267,Mountain West,3772
2020-10-15,267,North East,5236
2020-10-15,267,Other,629
2020-10-15,267,Pacific West,4828
2020-10-15,267,South,15193
2020-10-15,267,South West,7546
2020-10-16,268,Mid West,23796
2020-10-16,268,Mountain West,4933
2020-10-16,268,North East,6137
2020-10-16,268,Other,439
2020-10-16,268,Pacific West,4685
2020-10-16,268,South,18456
2020-10-16,268,South West,6669
2020-10-17,269,Mid West,26606
2020-10-17,269,Mountain West,5570
2020-10-17,269,North East,7338
2020-10-17,269,Other,430
2020-10-17,269,Pacific West,4746
2020-10-17,269,South,16768
2020-10-17,269,South West,7663
2020-10-18,270,Mid West,18652
2020-10-18,270,Mountain West,5105
2020-10-18,270,North East,6451
2020-10-18,270,Other,283
2020-10-18,270,Pacific West,4276
2020-10-18,270,South,16525
2020-10-18,270,South West,6400
2020-10-19,271,Mid West,16083
2020-10-19,271,Mountain West,3954
2020-10-19,271,North East,5332
2020-10-19,271,Other,518
2020-10-19,271,Pacific West,4424
2020-10-19,271,South,14035
2020-10-19,271,South West,6642
2020-10-20,272,Mid West,33760
2020-10-20,272,Mountain West,4375
2020-10-20,272,North East,7677
2020-10-20,272,Other,533
2020-10-20,272,Pacific West,4402
2020-10-20,272,South,11475
2020-10-20,272,South West,4516
2020-10-21,273,Mid West,22612
2020-10-21,273,Mountain West,4736
2020-10-21,273,North East,6592
2020-10-21,273,Other,629
2020-10-21,273,Pacific West,5342
2020-10-21,273,South,14615
2020-10-21,273,South West,7169
2020-10-22,274,Mid West,22005
2020-10-22,274,Mountain West,5123
2020-10-22,274,North East,6826
2020-10-22,274,Other,269
2020-10-22,274,Pacific West,4503
2020-10-22,274,South,15853
2020-10-22,274,South West,8742
2020-10-23,275,Mid West,27065
2020-10-23,275,Mountain West,5854
2020-10-23,275,North East,8447
2020-10-23,275,Other,220
2020-10-23,275,Pacific West,7519
2020-10-23,275,South,22638
2020-10-23,275,South West,4482
2020-10-24,276,Mid West,27349
2020-10-24,276,Mountain West,6484
2020-10-24,276,North East,8669
2020-10-24,276,Other,1312
2020-10-24,276,Pacific West,8465
2020-10-24,276,South,21225
2020-10-24,276,South West,8974
2020-10-25,277,Mid West,30820
2020-10-25,277,Mountain West,6503
2020-10-25,277,North East,8829
2020-10-25,277,Other,247
2020-10-25,277,Pacific West,6828
2020-10-25,277,South,19069
2020-10-25,277,South West,11431
2020-10-26,278,Mid West,22749
2020-10-26,278,Mountain West,5969
2020-10-26,278,North East,7250
2020-10-26,278,Other,767
2020-10-26,278,Pacific West,4557
2020-10-26,278,South,15660
2020-10-26,278,South West,5715
2020-10-27,279,Mid West,23058
2020-10-27,279,Mountain West,5641
2020-10-27,279,North East,9937
2020-10-27,279,Other,628
2020-10-27,279,Pacific West,4659
2020-10-27,279,South,13954
2020-10-27,279,South West,8099
2020-10-28,280,Mid West,28543
2020-10-28,280,Mountain West,5364
2020-10-28,280,North East,9567
2020-10-28,280,Other,446
2020-10-28,280,Pacific West,6258
2020-10-28,280,South,18364
2020-10-28,280,South West,8619
2020-10-29,281,Mid West,29761
2020-10-29,281,Mountain West,5443
2020-10-29,281,North East,9272
2020-10-29,281,Other,183
2020-10-29,281,Pacific West,6100
2020-10-29,281,South,19505
2020-10-29,281,South West,9004
2020-10-30,282,Mid West,36330
2020-10-30,282,Mountain West,6925
2020-10-30,282,North East,11114
2020-10-30,282,Other,936
2020-10-30,282,Pacific West,6519
2020-10-30,282,South,20079
2020-10-30,282,South West,9314
2020-10-31,283,Mid West,41943
2020-10-31,283,Mountain West,8584
2020-10-31,283,North East,11468
2020-10-31,283,Other,732
2020-10-31,283,Pacific West,7371
2020-10-31,283,South,21471
2020-10-31,283,South West,8521
2020-11-01,284,Mid West,38063
2020-11-01,284,Mountain West,7578
2020-11-01,284,North East,9690
2020-11-01,284,Other,474
2020-11-01,284,Pacific West,6638
2020-11-01,284,South,17720
2020-11-01,284,South West,10572
2020-11-02,285,Mid West,31902
2020-11-02,285,Mountain West,6729
2020-11-02,285,North East,8719
2020-11-02,285,Other,519
2020-11-02,285,Pacific West,6190
2020-11-02,285,South,16450
2020-11-02,285,South West,35136
2020-11-03,286,Mid West,34173
2020-11-03,286,Mountain West,6028
2020-11-03,286,North East,11765
2020-11-03,286,Other,936
2020-11-03,286,Pacific West,6234
2020-11-03,286,South,15848
2020-11-03,286,South West,8350
2020-11-04,287,Mid West,38561
2020-11-04,287,Mountain West,7682
2020-11-04,287,North East,11072
2020-11-04,287,Other,559
2020-11-04,287,Pacific West,8213
2020-11-04,287,South,49211
2020-11-04,287,South West,12536
2020-11-05,288,Mid West,41333
2020-11-05,288,Mountain West,8615
2020-11-05,288,North East,12110
2020-11-05,288,Other,228
2020-11-05,288,Pacific West,7474
2020-11-05,288,South,21499
2020-11-05,288,South West,12918
2020-11-06,289,Mid West,56887
2020-11-06,289,Mountain West,10086
2020-11-06,289,North East,14796
2020-11-06,289,Other,476
2020-11-06,289,Pacific West,10052
2020-11-06,289,South,23977
2020-11-06,289,South West,13743
2020-11-07,290,Mid West,54244
2020-11-07,290,Mountain West,11317
2020-11-07,290,North East,15599
2020-11-07,290,Other,990
2020-11-07,290,Pacific West,9503
2020-11-07,290,South,23207
2020-11-07,290,South West,12952
2020-11-08,291,Mid West,55524
2020-11-08,291,Mountain West,10874
2020-11-08,291,North East,15916
2020-11-08,291,Other,721
2020-11-08,291,Pacific West,12028
2020-11-08,291,South,25476
2020-11-08,291,South West,11587
2020-11-09,292,Mid West,51513
2020-11-09,292,Mountain West,8772
2020-11-09,292,North East,12893
2020-11-09,292,Other,855
2020-11-09,292,Pacific West,8588
2020-11-09,292,South,22049
2020-11-09,292,South West,10686
2020-11-10,293,Mid West,52131
2020-11-10,293,Mountain West,9100
2020-11-10,293,North East,17814
2020-11-10,293,Other,807
2020-11-10,293,Pacific West,8680
2020-11-10,293,South,20481
2020-11-10,293,South West,9035
2020-11-11,294,Mid West,58226
2020-11-11,294,Mountain West,11260
2020-11-11,294,North East,19353
2020-11-11,294,Other,552
2020-11-11,294,Pacific West,11223
2020-11-11,294,South,22331
2020-11-11,294,South West,17325
2020-11-12,295,Mid West,63766
2020-11-12,295,Mountain West,10161
2020-11-12,295,North East,20665
2020-11-12,295,Other,571
2020-11-12,295,Pacific West,10966
2020-11-12,295,South,26558
2020-11-12,295,South West,16800
2020-11-13,296,Mid West,68675
2020-11-13,296,Mountain West,13809
2020-11-13,296,North East,21902
2020-11-13,296,Other,1555
2020-11-13,296,Pacific West,11618
2020-11-13,296,South,29783
2020-11-13,296,South West,14424
2020-11-14,297,Mid West,76929
2020-11-14,297,Mountain West,14040
2020-11-14,297,North East,25082
2020-11-14,297,Other,913
2020-11-14,297,Pacific West,14650
2020-11-14,297,South,32238
2020-11-14,297,South West,17274
2020-11-15,298,Mid West,71865
2020-11-15,298,Mountain West,16518
2020-11-15,298,North East,22377
2020-11-15,298,Other,850
2020-11-15,298,Pacific West,15581
2020-11-15,298,South,29466
2020-11-15,298,South West,15628
2020-11-16,299,Mid West,50089
2020-11-16,299,Mountain West,10840
2020-11-16,299,North East,19644
2020-11-16,299,Other,1028
2020-11-16,299,Pacific West,12529
2020-11-16,299,South,32447
2020-11-16,299,South West,11335
2020-11-17,300,Mid West,72566
2020-11-17,300,Mountain West,10850
2020-11-17,300,North East,23662
2020-11-17,300,Other,678
2020-11-17,300,Pacific West,14173
2020-11-17,300,South,25783
2020-11-17,300,South West,11467
2020-11-18,301,Mid West,62537
2020-11-18,301,Mountain West,13617
2020-11-18,301,North East,23366
2020-11-18,301,Other,890
2020-11-18,301,Pacific West,14477
2020-11-18,301,South,30809
2020-11-18,301,South West,18468
2020-11-19,302,Mid West,64335
2020-11-19,302,Mountain West,12701
2020-11-19,302,North East,25184
2020-11-19,302,Other,606
2020-11-19,302,Pacific West,16262
2020-11-19,302,South,34405
2020-11-19,302,South West,19920
2020-11-20,303,Mid West,70431
2020-11-20,303,Mountain West,16165
2020-11-20,303,North East,27923
2020-11-20,303,Other,810
2020-11-20,303,Pacific West,18253
2020-11-20,303,South,36238
2020-11-20,303,South West,22080
2020-11-21,304,Mid West,75800
2020-11-21,304,Mountain West,16412
2020-11-21,304,North East,26583
2020-11-21,304,Other,1083
2020-11-21,304,Pacific West,20008
2020-11-21,304,South,39999
2020-11-21,304,South West,21551
2020-11-22,305,Mid West,63910
2020-11-22,305,Mountain West,14127
2020-11-22,305,North East,25715
2020-11-22,305,Other,1285
2020-11-22,305,Pacific West,20124
2020-11-22,305,South,37629
2020-11-22,305,South West,19246
2020-11-23,306,Mid West,48790
2020-11-23,306,Mountain West,11989
2020-11-23,306,North East,23001
2020-11-23,306,Other,1302
2020-11-23,306,Pacific West,13930
2020-11-23,306,South,31896
2020-11-23,306,South West,15744
2020-11-24,307,Mid West,69207
2020-11-24,307,Mountain West,11672
2020-11-24,307,North East,28255
2020-11-24,307,Other,936
2020-11-24,307,Pacific West,22167
2020-11-24,307,South,26273
2020-11-24,307,South West,13440
2020-11-25,308,Mid West,56055
2020-11-25,308,Mountain West,13013
2020-11-25,308,North East,22894
2020-11-25,308,Other,534
2020-11-25,308,Pacific West,23927
2020-11-25,308,South,33309
2020-11-25,308,South West,27503
2020-11-26,309,Mid West,66862
2020-11-26,309,Mountain West,12750
2020-11-26,309,North East,27880
2020-11-26,309,Other,334
2020-11-26,309,Pacific West,20623
2020-11-26,309,South,33227
2020-11-26,309,South West,23218
2020-11-27,310,Mid West,37172
2020-11-27,310,Mountain West,9711
2020-11-27,310,North East,24331
2020-11-27,310,Other,764
2020-11-27,310,Pacific West,15339
2020-11-27,310,South,18475
2020-11-27,310,South West,12595
2020-11-28,311,Mid West,72023
2020-11-28,311,Mountain West,15071
2020-11-28,311,North East,33761
2020-11-28,311,Other,1673
2020-11-28,311,Pacific West,18373
2020-11-28,311,South,50880
2020-11-28,311,South West,11243
2020-11-29,312,Mid West,55997
2020-11-29,312,Mountain West,11649
2020-11-29,312,North East,24373
2020-11-29,312,Other,1305
2020-11-29,312,Pacific West,20431
2020-11-29,312,South,32720
2020-11-29,312,South West,12282
2020-11-30,313,Mid West,41494
2020-11-30,313,Mountain West,8850
2020-11-30,313,North East,21974
2020-11-30,313,Other,304
2020-11-30,313,Pacific West,18675
2020-11-30,313,South,30570
2020-11-30,313,South West,18977
2020-12-01,314,Mid West,53678
2020-12-01,314,Mountain West,10101
2020-12-01,314,North East,27926
2020-12-01,314,Other,981
2020-12-01,314,Pacific West,19688
2020-12-01,314,South,30688
2020-12-01,314,South West,12621
2020-12-02,315,Mid West,52578
2020-12-02,315,Mountain West,12700
2020-12-02,315,North East,28594
2020-12-02,315,Other,952
2020-12-02,315,Pacific West,28480
2020-12-02,315,South,42810
2020-12-02,315,South West,27923
2020-12-03,316,Mid West,59506
2020-12-03,316,Mountain West,13287
2020-12-03,316,North East,34731
2020-12-03,316,Other,615
2020-12-03,316,Pacific West,25203
2020-12-03,316,South,45246
2020-12-03,316,South West,25912
2020-12-04,317,Mid West,61864
2020-12-04,317,Mountain West,15591
2020-12-04,317,North East,44160
2020-12-04,317,Other,741
2020-12-04,317,Pacific West,28760
2020-12-04,317,South,46750
2020-12-04,317,South West,26294
2020-12-05,318,Mid West,70976
2020-12-05,318,Mountain West,14804
2020-12-05,318,North East,45141
2020-12-05,318,Other,849
2020-12-05,318,Pacific West,32166
2020-12-05,318,South,49024
2020-12-05,318,South West,22355
2020-12-06,319,Mid West,61830
2020-12-06,319,Mountain West,14169
2020-12-06,319,North East,40323
2020-12-06,319,Other,1347
2020-12-06,319,Pacific West,35206
2020-12-06,319,South,46244
2020-12-06,319,South West,22791
2020-12-07,320,Mid West,41446
2020-12-07,320,Mountain West,10296
2020-12-07,320,North East,34319
2020-12-07,320,Other,1406
2020-12-07,320,Pacific West,32904
2020-12-07,320,South,39965
2020-12-07,320,South West,18882
2020-12-08,321,Mid West,55338
2020-12-08,321,Mountain West,11482
2020-12-08,321,North East,38603
2020-12-08,321,Other,1210
2020-12-08,321,Pacific West,31887
2020-12-08,321,South,40711
2020-12-08,321,South West,10919
2020-12-09,322,Mid West,64026
2020-12-09,322,Mountain West,12258
2020-12-09,322,North East,37269
2020-12-09,322,Other,997
2020-12-09,322,Pacific West,39318
2020-12-09,322,South,45298
2020-12-09,322,South West,31783
2020-12-10,323,Mid West,56876
2020-12-10,323,Mountain West,12876
2020-12-10,323,North East,37110
2020-12-10,323,Other,951
2020-12-10,323,Pacific West,36829
2020-12-10,323,South,54517
2020-12-10,323,South West,21978
2020-12-11,324,Mid West,56947
2020-12-11,324,Mountain West,13165
2020-12-11,324,North East,43015
2020-12-11,324,Other,788
2020-12-11,324,Pacific West,44036
2020-12-11,324,South,53864
2020-12-11,324,South West,22861
2020-12-12,325,Mid West,56307
2020-12-12,325,Mountain West,12766
2020-12-12,325,North East,44138
2020-12-12,325,Other,1888
2020-12-12,325,Pacific West,44380
2020-12-12,325,South,56078
2020-12-12,325,South West,24700
2020-12-13,326,Mid West,56504
2020-12-13,326,Mountain West,12210
2020-12-13,326,North East,40350
2020-12-13,326,Other,1007
2020-12-13,326,Pacific West,36610
2020-12-13,326,South,52030
2020-12-13,326,South West,23455
2020-12-14,327,Mid West,39621
2020-12-14,327,Mountain West,9185
2020-12-14,327,North East,34141
2020-12-14,327,Other,939
2020-12-14,327,Pacific West,34331
2020-12-14,327,South,52301
2020-12-14,327,South West,16187
2020-12-15,328,Mid West,45357
2020-12-15,328,Mountain West,8912
2020-12-15,328,North East,42575
2020-12-15,328,Other,792
2020-12-15,328,Pacific West,37041
2020-12-15,328,South,42331
2020-12-15,328,South West,23623
2020-12-16,329,Mid West,41533
2020-12-16,329,Mountain West,9340
2020-12-16,329,North East,34457
2020-12-16,329,Other,768
2020-12-16,329,Pacific West,58642
2020-12-16,329,South,50898
2020-12-16,329,South West,26414
2020-12-17,330,Mid West,44948
2020-12-17,330,Mountain West,10911
2020-12-17,330,North East,39842
2020-12-17,330,Other,549
2020-12-17,330,Pacific West,58418
2020-12-17,330,South,57619
2020-12-17,330,South West,28404
2020-12-18,331,Mid West,49533
2020-12-18,331,Mountain West,11730
2020-12-18,331,North East,39356
2020-12-18,331,Other,1380
2020-12-18,331,Pacific West,49336
2020-12-18,331,South,60899
2020-12-18,331,South West,24995
2020-12-19,332,Mid West,52771
2020-12-19,332,Mountain West,11830
2020-12-19,332,North East,39728
2020-12-19,332,Other,1677
2020-12-19,332,Pacific West,50838
2020-12-19,332,South,65884
2020-12-19,332,South West,26233
2020-12-20,333,Mid West,43348
2020-12-20,333,Mountain West,9107
2020-12-20,333,North East,33816
2020-12-20,333,Other,1328
2020-12-20,333,Pacific West,49617
2020-12-20,333,South,44106
2020-12-20,333,South West,21249
2020-12-21,334,Mid West,35238
2020-12-21,334,Mountain West,7989
2020-12-21,334,North East,29299
2020-12-21,334,Other,1482
2020-12-21,334,Pacific West,38513
2020-12-21,334,South,56601
2020-12-21,334,South West,16227
2020-12-22,335,Mid West,36934
2020-12-22,335,Mountain West,7431
2020-12-22,335,North East,36073
2020-12-22,335,Other,573
2020-12-22,335,Pacific West,42758
2020-12-22,335,South,44365
2020-12-22,335,South West,21583
2020-12-23,336,Mid West,34927
2020-12-23,336,Mountain West,8509
2020-12-23,336,North East,33345
2020-12-23,336,Other,1279
2020-12-23,336,Pacific West,42566
2020-12-23,336,South,52379
2020-12-23,336,South West,28968
2020-12-24,337,Mid West,43834
2020-12-24,337,Mountain West,10799
2020-12-24,337,North East,37772
2020-12-24,337,Other,940
2020-12-24,337,Pacific West,44333
2020-12-24,337,South,58208
2020-12-24,337,South West,29897
2020-12-25,338,Mid West,37222
2020-12-25,338,Mountain West,9826
2020-12-25,338,North East,40701
2020-12-25,338,Other,539
2020-12-25,338,Pacific West,48592
2020-12-25,338,South,49900
2020-12-25,338,South West,18108
2020-12-26,339,Mid West,16391
2020-12-26,339,Mountain West,4512
2020-12-26,339,North East,29673
2020-12-26,339,Other,634
2020-12-26,339,Pacific West,27085
2020-12-26,339,South,19003
2020-12-26,339,South West,11387
2020-12-27,340,Mid West,36235
2020-12-27,340,Mountain West,8048
2020-12-27,340,North East,34375
2020-12-27,340,Other,1293
2020-12-27,340,Pacific West,57255
2020-12-27,340,South,69665
2020-12-27,340,South West,12124
2020-12-28,341,Mid West,22638
2020-12-28,341,Mountain West,4880
2020-12-28,341,North East,22510
2020-12-28,341,Other,1274
2020-12-28,341,Pacific West,34843
2020-12-28,341,South,37973
2020-12-28,341,South West,30877
2020-12-29,342,Mid West,32151
2020-12-29,342,Mountain West,5752
2020-12-29,342,North East,35338
2020-12-29,342,Other,586
2020-12-29,342,Pacific West,40630
2020-12-29,342,South,32827
2020-12-29,342,South West,19401
2020-12-30,343,Mid West,34452
2020-12-30,343,Mountain West,8383
2020-12-30,343,North East,33724
2020-12-30,343,Other,2368
2020-12-30,343,Pacific West,40216
2020-12-30,343,South,53385
2020-12-30,343,South West,29168
2020-12-31,344,Mid West,48037
2020-12-31,344,Mountain West,9960
2020-12-31,344,North East,42205
2020-12-31,344,Other,357
2020-12-31,344,Pacific West,23981
2020-12-31,344,South,69805
2020-12-31,344,South West,28582
2021-01-01,345,Mid West,43660
2021-01-01,345,Mountain West,11790
2021-01-01,345,North East,44498
2021-01-01,345,Other,633
2021-01-01,345,Pacific West,64418
2021-01-01,345,South,65905
2021-01-01,345,South West,27205
2021-01-02,346,Mid West,19993
2021-01-02,346,Mountain West,5379
2021-01-02,346,North East,37462
2021-01-02,346,Other,1050
2021-01-02,346,Pacific West,50656
2021-01-02,346,South,30205
2021-01-02,346,South West,21510
2021-01-03,347,Mid West,55492
2021-01-03,347,Mountain West,10553
2021-01-03,347,North East,48381
2021-01-03,347,Other,1140
2021-01-03,347,Pacific West,49680
2021-01-03,347,South,102291
2021-01-03,347,South West,28345
2021-01-04,348,Mid West,33224
2021-01-04,348,Mountain West,7687
2021-01-04,348,North East,28785
2021-01-04,348,Other,493
2021-01-04,348,Pacific West,41853
2021-01-04,348,South,57656
2021-01-04,348,South West,33954
2021-01-05,349,Mid West,36490
2021-01-05,349,Mountain West,7226
2021-01-05,349,North East,35131
2021-01-05,349,Other,809
2021-01-05,349,Pacific West,39181
2021-01-05,349,South,42484
2021-01-05,349,South West,20339
2021-01-06,350,Mid West,36070
2021-01-06,350,Mountain West,11763
2021-01-06,350,North East,41417
2021-01-06,350,Other,818
2021-01-06,350,Pacific West,39058
2021-01-06,350,South,61992
2021-01-06,350,South West,40143
2021-01-07,351,Mid West,50133
2021-01-07,351,Mountain West,10530
2021-01-07,351,North East,47892
2021-01-07,351,Other,653
2021-01-07,351,Pacific West,42456
2021-01-07,351,South,75885
2021-01-07,351,South West,29317
2021-01-08,352,Mid West,51119
2021-01-08,352,Mountain West,13508
2021-01-08,352,North East,51462
2021-01-08,352,Other,586
2021-01-08,352,Pacific West,56697
2021-01-08,352,South,78229
2021-01-08,352,South West,37040
2021-01-09,353,Mid West,54487
2021-01-09,353,Mountain West,12227
2021-01-09,353,North East,54670
2021-01-09,353,Other,2552
2021-01-09,353,Pacific West,59832
2021-01-09,353,South,83966
2021-01-09,353,South West,35758
2021-01-10,354,Mid West,41434
2021-01-10,354,Mountain West,9681
2021-01-10,354,North East,48084
2021-01-10,354,Other,913
2021-01-10,354,Pacific West,53913
2021-01-10,354,South,73565
2021-01-10,354,South West,31953
2021-01-11,355,Mid West,31108
2021-01-11,355,Mountain West,7504
2021-01-11,355,North East,40028
2021-01-11,355,Other,823
2021-01-11,355,Pacific West,40544
2021-01-11,355,South,64693
2021-01-11,355,South West,28678
2021-01-12,356,Mid West,37861
2021-01-12,356,Mountain West,6305
2021-01-12,356,North East,44280
2021-01-12,356,Other,598
2021-01-12,356,Pacific West,44560
2021-01-12,356,South,45304
2021-01-12,356,South West,31940
2021-01-13,357,Mid West,33272
2021-01-13,357,Mountain West,8385
2021-01-13,357,North East,41718
2021-01-13,357,Other,1398
2021-01-13,357,Pacific West,42213
2021-01-13,357,South,58035
2021-01-13,357,South West,33887
2021-01-14,358,Mid West,38729
2021-01-14,358,Mountain West,10653
2021-01-14,358,North East,46357
2021-01-14,358,Other,404
2021-01-14,358,Pacific West,41700
2021-01-14,358,South,59122
2021-01-14,358,South West,32880
2021-01-15,359,Mid West,36623
2021-01-15,359,Mountain West,9195
2021-01-15,359,North East,41066
2021-01-15,359,Other,410
2021-01-15,359,Pacific West,47205
2021-01-15,359,South,66918
2021-01-15,359,South West,36621
2021-01-16,360,Mid West,40208
2021-01-16,360,Mountain West,8547
2021-01-16,360,North East,46576
2021-01-16,360,Other,1561
2021-01-16,360,Pacific West,45237
2021-01-16,360,South,68205
2021-01-16,360,South West,36692
2021-01-17,361,Mid West,30141
2021-01-17,361,Mountain West,7601
2021-01-17,361,North East,39895
2021-01-17,361,Other,966
2021-01-17,361,Pacific West,42921
2021-01-17,361,South,59564
2021-01-17,361,South West,27544
2021-01-18,362,Mid West,23212
2021-01-18,362,Mountain West,5476
2021-01-18,362,North East,33467
2021-01-18,362,Other,1180
2021-01-18,362,Pacific West,35020
2021-01-18,362,South,56059
2021-01-18,362,South West,22174
2021-01-19,363,Mid West,23994
2021-01-19,363,Mountain West,4021
2021-01-19,363,North East,34591
2021-01-19,363,Other,741
2021-01-19,363,Pacific West,26757
2021-01-19,363,South,33862
2021-01-19,363,South West,17105
2021-01-20,364,Mid West,22026
2021-01-20,364,Mountain West,5891
2021-01-20,364,North East,34162
2021-01-20,364,Other,724
2021-01-20,364,Pacific West,27680
2021-01-20,364,South,47426
2021-01-20,364,South West,26377
2021-01-21,365,Mid West,32624
2021-01-21,365,Mountain West,6104
2021-01-21,365,North East,33603
2021-01-21,365,Other,312
2021-01-21,365,Pacific West,24167
2021-01-21,365,South,54761
2021-01-21,365,South West,33821
2021-01-22,366,Mid West,31114
2021-01-22,366,Mountain West,6578
2021-01-22,366,North East,36881
2021-01-22,366,Other,440
2021-01-22,366,Pacific West,26581
2021-01-22,366,South,57030
2021-01-22,366,South West,33703
2021-01-23,367,Mid West,32578
2021-01-23,367,Mountain West,7473
2021-01-23,367,North East,38042
2021-01-23,367,Other,887
2021-01-23,367,Pacific West,26744
2021-01-23,367,South,55879
2021-01-23,367,South West,27925
2021-01-24,368,Mid West,27843
2021-01-24,368,Mountain West,6118
2021-01-24,368,North East,35896
2021-01-24,368,Other,969
2021-01-24,368,Pacific West,27429
2021-01-24,368,South,53761
2021-01-24,368,South West,22848
2021-01-25,369,Mid West,19158
2021-01-25,369,Mountain West,4767
2021-01-25,369,North East,28847
2021-01-25,369,Other,1182
2021-01-25,369,Pacific West,26807
2021-01-25,369,South,41281
2021-01-25,369,South West,15791
2021-01-26,370,Mid West,22331
2021-01-26,370,Mountain West,3919
2021-01-26,370,North East,34670
2021-01-26,370,Other,788
2021-01-26,370,Pacific West,19648
2021-01-26,370,South,35947
2021-01-26,370,South West,24815
2021-01-27,371,Mid West,19612
2021-01-27,371,Mountain West,4480
2021-01-27,371,North East,28427
2021-01-27,371,Other,703
2021-01-27,371,Pacific West,20828
2021-01-27,371,South,44189
2021-01-27,371,South West,26545
2021-01-28,372,Mid West,26012
2021-01-28,372,Mountain West,5912
2021-01-28,372,North East,30424
2021-01-28,372,Other,342
2021-01-28,372,Pacific West,20515
2021-01-28,372,South,46664
2021-01-28,372,South West,25268
2021-01-29,373,Mid West,25221
2021-01-29,373,Mountain West,5253
2021-01-29,373,North East,36314
2021-01-29,373,Other,579
2021-01-29,373,Pacific West,24013
2021-01-29,373,South,49659
2021-01-29,373,South West,26395
2021-01-30,374,Mid West,25638
2021-01-30,374,Mountain West,5774
2021-01-30,374,North East,35777
2021-01-30,374,Other,739
2021-01-30,374,Pacific West,23179
2021-01-30,374,South,50717
2021-01-30,374,South West,24023
2021-01-31,375,Mid West,19983
2021-01-31,375,Mountain West,4956
2021-01-31,375,North East,31533
2021-01-31,375,Other,700
2021-01-31,375,Pacific West,22462
2021-01-31,375,South,45113
2021-01-31,375,South West,20938
2021-02-01,376,Mid West,14069
2021-02-01,376,Mountain West,3714
2021-02-01,376,North East,24968
2021-02-01,376,Other,428
2021-02-01,376,Pacific West,16544
2021-02-01,376,South,37078
2021-02-01,376,South West,18628
2021-02-02,377,Mid West,17627
2021-02-02,377,Mountain West,3086
2021-02-02,377,North East,25917
2021-02-02,377,Other,779
2021-02-02,377,Pacific West,16034
2021-02-02,377,South,25415
2021-02-02,377,South West,40510
2021-02-03,378,Mid West,15854
2021-02-03,378,Mountain West,3824
2021-02-03,378,North East,21897
2021-02-03,378,Other,300
2021-02-03,378,Pacific West,14290
2021-02-03,378,South,35278
2021-02-03,378,South West,22430
2021-02-04,379,Mid West,20543
2021-02-04,379,Mountain West,4664
2021-02-04,379,North East,18076
2021-02-04,379,Other,345
2021-02-04,379,Pacific West,16492
2021-02-04,379,South,42179
2021-02-04,379,South West,20814
2021-02-05,380,Mid West,21525
2021-02-05,380,Mountain West,4629
2021-02-05,380,North East,20672
2021-02-05,380,Other,492
2021-02-05,380,Pacific West,17263
2021-02-05,380,South,40482
2021-02-05,380,South West,18865
2021-02-06,381,Mid West,21792
2021-02-06,381,Mountain West,4875
2021-02-06,381,North East,25170
2021-02-06,381,Other,372
2021-02-06,381,Pacific West,16459
2021-02-06,381,South,44007
2021-02-06,381,South West,18987
2021-02-07,382,Mid West,17037
2021-02-07,382,Mountain West,4152
2021-02-07,382,North East,26308
2021-02-07,382,Other,551
2021-02-07,382,Pacific West,16554
2021-02-07,382,South,33958
2021-02-07,382,South West,12394
2021-02-08,383,Mid West,11322
2021-02-08,383,Mountain West,2715
2021-02-08,383,North East,24693
2021-02-08,383,Other,642
2021-02-08,383,Pacific West,11964
